date,file,activity_type,duration_min,avg_power,peak_5s,peak_20s,peak_30s,peak_1min,peak_3min,peak_5min,peak_10min,peak_20min,peak_60min,peak_90min,peak_180min,peak_240min,peak_300min,avg_elevation_ft,altitude_category,avg_pace_sec_per_km,avg_hr,peak_peak_5s,peak_peak_20s,peak_peak_30s,peak_peak_1min,peak_peak_3min,peak_peak_5min,peak_peak_10min,peak_peak_20min,peak_peak_60min,peak_peak_90min,peak_peak_180min,peak_peak_240min,peak_peak_300min
2020-12-30,6028237295_ACTIVITY.fit.gz,skiing,83.93333333333334,,,,,,,,,,,,,,,8662.0,colorado,,133.53633836378077,168.4,164.2,162.7,158.9,154.7,150.3,146.5,138.3,134.5,,,,
2020-12-31,6033489298_ACTIVITY.fit.gz,cycling,144.6,261.02143845089904,417.2,391.1,385.3,379.0,372.8,371.7,367.7,360.3,313.2,296.6,,,,911.0,sea_level,,,,,,,,,,,,,,,
2021-01-01,6038406816_ACTIVITY.fit.gz,skiing,52.2,,,,,,,,,,,,,,,9733.0,colorado,,134.2381864623244,160.6,156.8,154.2,146.5,142.2,139.6,138.4,137.6,,,,,
2021-01-02,6043445892_ACTIVITY.fit.gz,cycling,176.01666666666668,240.4848972635167,569.0,537.2,526.8,389.2,354.1,346.1,305.3,297.9,266.6,243.9,,,,433.0,sea_level,,,,,,,,,,,,,,,
2021-01-03,6050060793_ACTIVITY.fit.gz,cycling,123.6,244.77642934196334,425.4,410.1,393.4,333.4,309.9,304.6,297.9,292.8,255.7,250.6,,,,585.0,sea_level,,,,,,,,,,,,,,,
2021-01-05,6059517431_ACTIVITY.fit.gz,skiing,54.56666666666667,,,,,,,,,,,,,,,9546.0,colorado,,136.21808185705558,161.6,158.2,154.5,150.2,146.2,144.2,141.6,137.9,,,,,
2021-01-07,6071530944_ACTIVITY.fit.gz,cycling,118.1,233.9602032176122,292.4,277.5,268.4,264.2,259.9,257.2,253.6,251.6,237.8,235.1,,,,529.0,sea_level,,,,,,,,,,,,,,,
2021-01-08,6076191915_ACTIVITY.fit.gz,cycling,117.93333333333334,244.972018089316,441.6,427.0,424.2,412.1,356.4,327.9,299.2,279.6,265.7,254.3,,,,316.0,sea_level,,,,,,,,,,,,,,,
2021-01-09,6082034670_ACTIVITY.fit.gz,skiing,65.45,,,,,,,,,,,,,,,9541.0,colorado,,135.26406926406926,157.0,153.0,150.6,148.1,142.1,141.8,140.4,138.8,135.8,,,,
2021-01-10,6088199789_ACTIVITY.fit.gz,cycling,118.25,233.17956307258632,349.4,335.0,322.2,290.8,284.3,280.0,263.9,252.9,236.7,235.1,,,,330.0,sea_level,,,,,,,,,,,,,,,
2021-01-12,2021-01-12-16-00-15.fit.gz,cycling,127.45,240.6058585066039,504.0,464.2,450.4,365.4,333.5,305.0,296.7,273.9,266.2,252.3,,,,328.0,sea_level,,,,,,,,,,,,,,,
2021-01-13,6103795426_ACTIVITY.fit.gz,cycling,118.68333333333334,248.21696390956328,338.0,306.9,303.0,294.5,289.0,285.2,274.3,269.2,257.0,249.8,,,,546.0,sea_level,,,,,,,,,,,,,,,
2021-01-14,6108021194_ACTIVITY.fit.gz,cycling,148.98333333333332,256.2360443002573,518.6,491.5,427.2,418.2,382.8,355.1,332.7,328.2,287.9,287.0,,,,395.0,sea_level,,,,,,,,,,,,,,,
2021-01-15,6113685252_ACTIVITY.fit.gz,skiing,67.66666666666667,,,,,,,,,,,,,,,9558.0,colorado,,135.11009852216748,166.2,165.2,163.8,160.5,152.3,148.5,143.8,138.1,135.9,,,,
2021-01-16,6119253106_ACTIVITY.fit.gz,cycling,205.43333333333334,253.40556547136134,525.2,501.6,413.3,387.4,341.2,328.5,307.2,295.7,266.5,269.0,259.8,,,519.0,sea_level,,,,,,,,,,,,,,,
2021-01-18,6130753812_ACTIVITY.fit.gz,skiing,70.6,,,,,,,,,,,,,,,9525.0,colorado,,126.65297450424929,154.8,152.7,151.4,149.2,137.6,134.0,133.1,130.9,126.4,,,,
2021-01-20,6141096317_ACTIVITY.fit.gz,cycling,146.26666666666668,246.6238605287147,430.4,399.3,390.5,381.8,324.4,328.5,309.6,292.0,277.5,261.9,,,,70.0,sea_level,,,,,,,,,,,,,,,
2021-01-21,2021-01-21-13-38-18.fit.gz,cycling,130.7,265.00714103545016,587.0,561.0,449.7,435.4,409.3,366.8,333.5,322.1,286.8,286.3,,,,445.0,sea_level,,,,,,,,,,,,,,,
2021-01-22,6151344726_ACTIVITY.fit.gz,skiing,66.91666666666667,,,,,,,,,,,,,,,9499.0,colorado,,137.1651307596513,161.0,157.9,156.0,152.5,148.1,145.6,142.1,140.9,138.1,,,,
2021-01-23,6156237808_ACTIVITY.fit.gz,cycling,264.6333333333333,242.65033379518832,704.4,665.8,535.2,412.4,372.2,345.0,310.6,302.8,257.5,264.7,254.2,246.9,,549.0,sea_level,,,,,,,,,,,,,,,
2021-01-25,6167701465_ACTIVITY.fit.gz,cycling,119.01666666666667,258.8962330205853,407.0,392.3,389.6,386.2,357.5,348.0,301.9,296.4,286.6,271.8,,,,415.0,sea_level,,,,,,,,,,,,,,,
2021-01-26,2021-01-26-14-22-46.fit.gz,cycling,145.86666666666667,257.1890996343693,420.8,414.0,412.0,408.4,396.1,393.5,389.5,385.6,272.1,279.5,,,,494.0,sea_level,,,,,,,,,,,,,,,
2021-01-27,2021-01-27-14-46-06.fit.gz,cycling,148.13333333333333,257.52576507650764,583.2,557.1,451.7,401.7,381.9,356.5,336.3,332.8,296.5,289.8,,,,407.0,sea_level,,,,,,,,,,,,,,,
2021-01-28,6183369752_ACTIVITY.fit.gz,cycling,117.93333333333334,215.49618428490672,294.6,277.8,272.1,263.1,256.6,254.4,242.8,239.5,227.8,219.1,,,,345.0,sea_level,,,,,,,,,,,,,,,
2021-01-29,6188138999_ACTIVITY.fit.gz,skiing,65.41666666666667,,,,,,,,,,,,,,,9511.0,colorado,,132.78369426751593,161.6,159.4,156.7,148.9,142.7,140.4,138.1,136.8,133.2,,,,
2021-01-31,6200073425_ACTIVITY.fit.gz,cycling,260.3833333333333,245.3523010945401,583.8,549.7,537.0,395.3,364.8,361.8,333.2,313.7,257.6,264.3,253.6,249.8,,549.0,sea_level,,,,,,,,,,,,,,,
2021-02-02,2021-02-02-09-44-05.fit.gz,cycling,145.63333333333333,248.41657129777983,475.4,447.2,434.9,342.8,337.1,315.8,307.8,284.5,273.3,265.5,,,,1399.0,sea_level,,,,,,,,,,,,,,,
2021-02-03,6215485468_ACTIVITY.fit.gz,cycling,175.2,244.16466894977168,571.4,538.1,449.7,425.3,386.6,355.3,326.4,321.4,282.6,280.2,,,,478.0,sea_level,,,,,,,,,,,,,,,
2021-02-04,6220913911_ACTIVITY.fit.gz,cycling,113.06666666666666,245.60126768867926,438.8,409.9,400.9,391.6,329.9,344.2,320.2,303.9,273.2,254.4,,,,332.0,sea_level,,,,,,,,,,,,,,,
2021-02-05,6226531882_ACTIVITY.fit.gz,skiing,61.28333333333333,,,,,,,,,,,,,,,9503.0,colorado,,128.74544465596955,157.4,153.3,150.2,144.5,139.8,137.4,134.2,131.0,129.2,,,,
2021-02-07,6237615312_ACTIVITY.fit.gz,cycling,285.6666666666667,252.97228704784132,1013.6,690.6,574.4,428.7,359.9,315.5,293.7,276.1,266.7,261.9,253.0,253.4,,5307.0,colorado,,,,,,,,,,,,,,,
2021-02-08,6241865316_ACTIVITY.fit.gz,cycling,127.51666666666667,259.24781074369366,430.6,427.9,425.0,409.2,380.8,368.4,344.2,308.6,300.7,279.6,,,,471.0,sea_level,,,,,,,,,,,,,,,
2021-02-09,6247568887_ACTIVITY 2.fit.gz,skiing,65.06666666666666,,,,,,,,,,,,,,,9460.0,colorado,,127.86526639344262,153.2,149.3,146.8,144.3,141.9,138.0,137.4,135.0,129.0,,,,
2021-02-10,6252247167_ACTIVITY.fit.gz,cycling,70.98333333333333,272.544494012679,339.4,325.9,321.2,308.9,298.4,296.9,290.7,287.4,277.7,,,,,509.0,sea_level,,,,,,,,,,,,,,,
2021-02-11,6257608340_ACTIVITY 2.fit.gz,cycling,147.05,257.4535872152329,637.4,561.0,461.3,438.9,414.4,361.0,333.3,331.3,288.9,286.0,,,,401.0,sea_level,,,,,,,,,,,,,,,
2021-02-12,6262627923_ACTIVITY.fit.gz,skiing,63.766666666666666,,,,,,,,,,,,,,,9479.0,colorado,,134.78698379508626,157.8,154.6,152.4,150.2,144.3,142.8,142.5,138.3,135.1,,,,
2021-02-13,6267763429_ACTIVITY.fit.gz,cycling,118.21666666666667,213.97955731002398,292.6,270.2,259.6,250.4,242.5,241.1,234.5,229.4,220.3,215.7,,,,672.0,sea_level,,,,,,,,,,,,,,,
2021-02-14,6273776507_ACTIVITY.fit.gz,cycling,295.71666666666664,257.058671025193,368.6,338.2,335.0,330.4,316.6,316.0,308.1,306.6,301.7,299.4,296.9,271.3,,388.0,sea_level,,,,,,,,,,,,,,,
2021-02-16,2021-02-16-11-25-42.fit.gz,cycling,136.88333333333333,230.04298064044806,310.8,277.9,272.1,266.1,263.4,261.3,250.9,243.7,232.5,232.9,,,,560.0,sea_level,,,,,,,,,,,,,,,
2021-02-17,6288096952_ACTIVITY.fit.gz,skiing,64.51666666666667,,,,,,,,,,,,,,,9474.0,colorado,,133.1255489537587,166.0,165.5,164.4,160.4,147.1,146.5,140.2,137.8,133.8,,,,
2021-02-18,6294391073_ACTIVITY.fit.gz,cycling,138.31666666666666,239.5058440775997,423.2,409.5,407.8,403.4,401.7,357.5,328.4,310.9,262.4,251.2,,,,550.0,sea_level,,,,,,,,,,,,,,,
2021-02-23,6322453236_ACTIVITY.fit.gz,cycling,178.0,259.1020599250936,616.0,577.6,563.3,559.6,410.5,409.5,399.0,339.8,289.2,285.5,,,,543.0,sea_level,,,,,,,,,,,,,,,
2021-02-24,6329218847_ACTIVITY.fit.gz,cycling,136.46666666666667,248.5526380068393,445.6,400.9,394.4,392.1,360.6,357.3,323.9,311.0,273.0,265.8,,,,536.0,sea_level,,,,,,,,,,,,,,,
2021-02-25,6334740959_ACTIVITY.fit.gz,cycling,174.1,238.53475014359563,576.0,532.1,458.4,382.8,348.4,333.9,330.6,301.6,263.4,249.2,,,,465.0,sea_level,,,,,,,,,,,,,,,
2021-02-26,6339811750_ACTIVITY.fit.gz,skiing,176.9,,,,,,,,,,,,,,,9466.0,colorado,,132.43338986244584,154.0,153.3,152.1,149.6,142.6,142.0,139.3,137.4,135.5,133.9,,,
2021-02-28,6352404625_ACTIVITY.fit.gz,skiing,274.03333333333336,,,,,,,,,,,,,,,9546.0,colorado,,135.86303369419778,161.0,160.4,159.6,156.4,146.7,143.5,142.8,142.1,139.8,138.6,135.7,136.2,
2021-03-01,2021-03-01-12-15-05.fit.gz,cycling,286.01666666666665,238.48814171668317,579.4,538.1,520.3,367.2,355.2,345.7,313.0,288.8,273.2,260.8,250.7,245.5,,525.0,sea_level,,,,,,,,,,,,,,,
2021-03-03,6369926193_ACTIVITY.fit.gz,cycling,112.38333333333334,252.9021207177814,652.2,464.0,457.8,393.2,301.2,285.9,279.0,269.7,261.3,255.8,,,,5182.0,colorado,,,,,,,,,,,,,,,
2021-03-04,6375046611_ACTIVITY.fit.gz,cycling,146.75,254.87688813174333,546.4,533.6,524.4,414.4,357.7,349.3,312.0,307.4,278.6,272.2,,,,515.0,sea_level,,,,,,,,,,,,,,,
2021-03-05,6380206536_ACTIVITY.fit.gz,skiing,215.13333333333333,,,,,,,,,,,,,,,9505.0,colorado,,135.07638673690735,158.0,156.9,156.0,153.3,148.5,146.2,144.5,141.3,138.0,136.3,135.9,,
2021-03-07,6392915905_ACTIVITY.fit.gz,cycling,266.56666666666666,268.21076653745155,606.0,581.2,561.6,498.0,444.7,426.3,372.8,347.9,282.8,281.2,272.5,272.0,,5359.0,colorado,,,,,,,,,,,,,,,
2021-03-08,6398216606_ACTIVITY.fit.gz,cycling,116.85,218.94408786193125,302.8,273.7,267.2,259.5,253.8,251.5,247.1,244.5,228.6,222.1,,,,475.0,sea_level,,,,,,,,,,,,,,,
2021-03-09,6403293552_ACTIVITY.fit.gz,cycling,121.98333333333333,271.87006421642303,1041.0,562.2,518.5,481.6,398.6,378.2,348.8,334.7,300.0,283.5,,,,5236.0,colorado,,,,,,,,,,,,,,,
2021-03-10,6409069144_ACTIVITY.fit.gz,cycling,98.18333333333334,263.6550670514344,554.2,522.9,453.4,386.9,330.8,328.0,321.8,303.3,294.0,268.5,,,,454.0,sea_level,,,,,,,,,,,,,,,
2021-03-12,6419460290_ACTIVITY.fit.gz,skiing,186.73333333333332,,,,,,,,,,,,,,,9506.0,colorado,,134.67913245269546,154.2,153.2,152.4,149.7,145.5,144.4,143.0,140.8,138.0,136.1,135.3,,
2021-03-14,6431438065_ACTIVITY.fit.gz,cycling,270.18333333333334,239.9366479550922,608.6,551.9,505.8,411.7,395.2,367.3,329.6,326.4,252.8,247.8,242.6,244.0,,575.0,sea_level,,,,,,,,,,,,,,,
2021-03-16,6441540280_ACTIVITY.fit.gz,cycling,75.35,247.73501437735015,424.4,405.0,405.8,396.0,358.2,349.1,321.6,264.5,254.2,,,,,509.0,sea_level,,,,,,,,,,,,,,,
2021-03-17,6447660951_ACTIVITY.fit.gz,cycling,144.85,277.0476354849845,513.2,492.0,484.3,421.1,393.8,383.4,373.8,344.0,306.0,301.3,,,,415.0,sea_level,,,,,,,,,,,,,,,
2021-03-18,6452431556_ACTIVITY.fit.gz,cycling,115.48333333333333,268.8470197719729,353.0,326.9,324.6,320.0,314.4,308.4,298.2,292.5,275.3,272.8,,,,593.0,sea_level,,,,,,,,,,,,,,,
2021-03-19,6457767119_ACTIVITY.fit.gz,skiing,187.66666666666666,,,,,,,,,,,,,,,9517.0,colorado,,130.28579040852574,155.0,154.6,153.8,150.2,144.0,143.8,142.6,137.9,134.1,131.6,130.8,,
2021-03-20,6463726385_ACTIVITY 2.fit.gz,cycling,263.1166666666667,268.5700259707354,634.6,579.4,575.5,474.7,416.7,399.7,370.3,353.0,313.2,285.7,279.4,271.6,,5434.0,colorado,,,,,,,,,,,,,,,
2021-03-22,6475254827_ACTIVITY.fit.gz,cycling,117.2,236.7758816837315,310.2,299.9,293.2,284.2,278.7,276.7,264.6,259.1,245.3,240.2,,,,336.0,sea_level,,,,,,,,,,,,,,,
2021-03-23,6480219820_ACTIVITY.fit.gz,cycling,108.7,271.21741796994786,455.0,443.1,442.3,434.2,395.2,386.1,354.2,340.0,295.8,279.7,,,,416.0,sea_level,,,,,,,,,,,,,,,
2021-03-24,6485308775_ACTIVITY 2.fit.gz,skiing,121.41666666666667,,,,,,,,,,,,,,,9546.0,colorado,,124.80370624571036,147.0,146.4,145.9,143.5,137.6,136.7,133.9,132.0,130.4,127.6,,,
2021-03-25,6492033473_ACTIVITY.fit.gz,cycling,133.98333333333332,268.4847617862918,529.4,499.1,490.9,476.1,349.6,348.7,341.0,320.0,291.5,283.4,,,,433.0,sea_level,,,,,,,,,,,,,,,
2021-03-26,6497200695_ACTIVITY.fit.gz,skiing,188.13333333333333,,,,,,,,,,,,,,,9504.0,colorado,,133.6010807937633,159.2,158.7,158.0,155.3,147.0,146.1,144.9,142.3,135.8,134.6,134.2,,
2021-03-28,6509792547_ACTIVITY.fit.gz,cycling,184.56666666666666,258.5909337186202,762.2,515.9,510.3,426.5,389.0,380.6,360.9,340.2,303.0,280.9,259.7,,,5391.0,colorado,,,,,,,,,,,,,,,
2021-03-30,6520969834_ACTIVITY.fit.gz,skiing,209.1,,,,,,,,,,,,,,,9510.0,colorado,,135.94970508528615,156.0,155.0,153.7,150.9,148.1,147.0,145.2,143.5,141.9,140.2,137.0,,
2021-03-31,6527730162_ACTIVITY.fit.gz,cycling,136.68333333333334,254.49628094134863,1030.8,665.6,500.9,479.8,379.6,360.1,343.5,298.8,271.4,264.8,,,,5283.0,colorado,,,,,,,,,,,,,,,
2021-04-01,6533556054_ACTIVITY.fit.gz,cycling,63.916666666666664,240.94106910039113,394.0,360.6,336.4,299.6,274.9,268.5,255.9,249.8,242.1,,,,,5125.0,colorado,,,,,,,,,,,,,,,
2021-04-02,6539327790_ACTIVITY.fit.gz,cycling,176.7,253.23146576117713,631.8,474.7,468.3,455.4,448.4,377.5,353.9,316.5,298.6,284.7,,,,5338.0,colorado,,,,,,,,,,,,,,,
2021-04-03,6545101291_ACTIVITY.fit.gz,cycling,124.08333333333333,242.87871054398926,1093.6,548.2,479.5,467.6,347.1,347.2,295.9,267.4,254.3,249.4,,,,5350.0,colorado,,,,,,,,,,,,,,,
2021-04-04,6551024771_ACTIVITY.fit.gz,cycling,263.3,251.57633877706039,1082.2,597.4,483.2,477.3,323.7,294.9,274.7,265.4,260.4,257.2,254.2,252.9,,5417.0,colorado,,,,,,,,,,,,,,,
2021-04-06,6562721204_ACTIVITY.fit.gz,cycling,131.25,268.85942857142857,431.8,423.2,418.4,408.3,402.4,398.4,388.8,385.7,308.6,285.0,,,,309.0,sea_level,,,,,,,,,,,,,,,
2021-04-08,6573148334_ACTIVITY.fit.gz,cycling,200.76666666666668,251.38087331894405,719.6,493.2,493.1,450.2,390.1,382.8,359.2,325.8,278.1,268.2,257.1,,,5594.0,colorado,,,,,,,,,,,,,,,
2021-04-09,6578441567_ACTIVITY.fit.gz,cycling,155.55,264.2990463945141,722.4,523.5,441.6,395.8,379.7,367.6,363.6,355.4,328.3,298.7,,,,5631.0,colorado,,,,,,,,,,,,,,,
2021-04-10,6584675102_ACTIVITY.fit.gz,cycling,205.61666666666667,272.32698386966035,955.4,615.9,541.9,512.9,429.9,382.6,353.5,335.2,319.2,307.6,285.0,,,5190.0,colorado,,,,,,,,,,,,,,,
2021-04-11,6591320968_ACTIVITY.fit.gz,cycling,266.4,243.09897397397398,623.0,482.5,450.8,419.4,365.1,346.6,328.2,316.9,284.0,273.9,255.4,249.9,,5832.0,colorado,,,,,,,,,,,,,,,
2021-04-14,6608167279_ACTIVITY.fit.gz,cycling,118.63333333333334,236.8995504355156,372.0,296.6,286.8,274.2,269.9,267.1,260.4,259.5,243.1,239.2,,,,329.0,sea_level,,,,,,,,,,,,,,,
2021-04-15,6613745418_ACTIVITY.fit.gz,cycling,136.76666666666668,245.28077016816962,523.6,479.2,449.8,387.2,349.3,344.2,330.7,286.1,271.9,260.5,,,,392.0,sea_level,,,,,,,,,,,,,,,
2021-04-16,6618645241_ACTIVITY.fit.gz,cycling,76.31666666666666,236.0189997816117,451.6,438.1,437.2,431.4,422.5,414.3,322.0,278.7,245.8,,,,,519.0,sea_level,,,,,,,,,,,,,,,
2021-04-17,6625058092_ACTIVITY.fit.gz,cycling,92.9,244.42303552206673,943.8,733.0,707.0,465.2,342.4,326.8,318.9,297.6,261.5,246.5,,,,5224.0,colorado,,,,,,,,,,,,,,,
2021-04-18,cheesehead.2021-04-18-23-05-55-990Z.GarminPush.89258782685.fit.gz,cycling,123.9,302.20917406510625,945.2,626.1,575.2,516.7,416.3,405.6,368.5,356.0,337.8,328.7,,,,5119.0,colorado,,,,,,,,,,,,,,,
2021-04-20,6642505816_ACTIVITY.fit.gz,cycling,108.2,254.1543438077634,484.0,461.7,454.7,402.3,384.3,377.9,326.0,306.9,278.3,261.5,,,,320.0,sea_level,,,,,,,,,,,,,,,
2021-04-21,6649017327_ACTIVITY.fit.gz,cycling,37.21666666666667,280.0241827138379,415.0,403.4,397.5,393.8,378.6,374.7,363.3,327.3,,,,,,861.0,sea_level,,,,,,,,,,,,,,,
2021-04-23,cheesehead.2021-04-23-22-22-17-987Z.GarminPush.89804173986.fit.gz,cycling,113.16666666666667,238.78630338733433,886.2,690.8,649.0,578.9,441.4,436.2,355.6,332.1,259.2,246.8,,,,5258.0,colorado,,,,,,,,,,,,,,,
2021-04-24,cheesehead.2021-04-24-23-01-33-753Z.GarminPush.89923378416.fit.gz,cycling,152.05,265.7389016770799,773.2,597.9,560.1,473.5,401.4,360.8,335.6,312.2,302.5,286.6,,,,4822.0,colorado,,,,,,,,,,,,,,,
2021-04-25,cheesehead.2021-04-25-20-45-27-903Z.GarminPush.90031231533.fit.gz,cycling,101.56666666666666,243.16311125697408,833.6,603.9,599.2,516.1,450.6,413.3,400.4,394.9,278.1,255.0,,,,4816.0,colorado,,,,,,,,,,,,,,,
2021-04-27,6683830219_ACTIVITY.fit.gz,cycling,118.48333333333333,238.4605429736953,610.0,594.4,590.7,582.7,355.1,300.7,299.5,294.5,258.2,246.8,,,,279.0,sea_level,,,,,,,,,,,,,,,
2021-04-28,cheesehead.2021-04-28-21-56-16-185Z.GarminPush.90370210342.fit.gz,cycling,113.3,231.48573109738157,573.2,402.3,353.5,306.9,264.3,256.4,247.8,244.6,239.6,234.9,,,,5307.0,colorado,,,,,,,,,,,,,,,
2021-04-29,cheesehead.2021-04-29-23-15-45-425Z.GarminPush.90483500683.fit.gz,cycling,126.58333333333333,253.02409479921002,563.8,402.2,391.8,383.5,370.6,364.6,360.1,352.8,296.2,271.3,,,,6403.0,colorado,,,,,,,,,,,,,,,
2021-04-30,cheesehead.2021-04-30-22-43-09-623Z.GarminPush.90586957818.fit.gz,cycling,273.0833333333333,228.5391516631065,461.6,372.4,362.7,320.5,269.8,259.7,253.4,247.8,237.6,235.3,230.4,229.5,,5478.0,colorado,,,,,,,,,,,,,,,
2021-05-02,cheesehead.2021-05-02-19-35-13-437Z.GarminPush.90799851229.fit.gz,cycling,31.733333333333334,290.54936974789916,755.0,605.7,574.2,507.5,417.0,383.4,372.5,308.9,,,,,,5791.0,colorado,,,,,,,,,,,,,,,
2021-05-04,cheesehead.2021-05-04-19-47-50-048Z.GarminPush.91018474236.fit.gz,cycling,136.41666666666666,261.17092241905925,555.0,480.2,469.5,457.7,448.0,397.0,361.2,335.6,303.4,285.3,,,,5299.0,colorado,,,,,,,,,,,,,,,
2021-05-05,cheesehead.2021-05-05-18-14-09-518Z.GarminPush.91118847196.fit.gz,cycling,156.41666666666666,244.8496537027171,576.8,543.9,534.4,463.0,372.4,342.9,322.7,312.8,274.1,258.9,,,,5619.0,colorado,,,,,,,,,,,,,,,
2021-05-07,cheesehead.2021-05-07-20-11-04-136Z.GarminPush.91341976495.fit.gz,cycling,115.16666666666667,231.43545586107092,892.0,832.3,665.9,500.2,435.8,382.3,342.2,298.4,246.7,237.4,,,,5306.0,colorado,,,,,,,,,,,,,,,
2021-05-08,cheesehead.2021-05-08-18-14-42-616Z.GarminPush.91445893810.fit.gz,cycling,94.31666666666666,285.23608411380104,774.6,552.3,521.9,436.3,380.7,367.0,342.4,314.0,301.2,289.8,,,,6944.0,colorado,,,,,,,,,,,,,,,
2021-05-10,cheesehead.2021-05-10-20-11-20-317Z.GarminPush.91677919267.fit.gz,cycling,113.85,254.16527594788465,449.2,375.0,362.5,345.3,325.1,318.9,317.1,313.2,277.9,262.4,,,,5240.0,colorado,,,,,,,,,,,,,,,
2021-05-12,cheesehead.2021-05-12-23-09-32-245Z.GarminPush.91912021804.fit.gz,cycling,145.63333333333333,237.68780041199358,1099.6,648.6,562.7,534.2,444.4,384.6,324.2,301.3,262.9,251.5,,,,5172.0,colorado,,,,,,,,,,,,,,,
2021-05-13,cheesehead.2021-05-13-23-28-23-263Z.GarminPush.92025417333.fit.gz,cycling,122.36666666666666,254.2126123672024,607.6,594.3,561.4,411.0,382.3,372.1,364.3,358.9,293.6,269.7,,,,5778.0,colorado,,,,,,,,,,,,,,,
2021-05-15,cheesehead.2021-05-15-22-26-41-901Z.GarminPush.92241450374.fit.gz,cycling,315.56666666666666,267.2546741311926,591.6,563.8,498.9,392.5,330.1,323.2,313.8,306.5,295.3,289.7,272.3,267.6,267.3,5279.0,colorado,,,,,,,,,,,,,,,
2021-05-17,cheesehead.2021-05-17-23-13-19-959Z.GarminPush.92466362660.fit.gz,cycling,113.8,245.81985940246045,495.2,435.7,411.5,369.6,342.8,333.8,325.5,318.2,267.0,252.3,,,,5301.0,colorado,,,,,,,,,,,,,,,
2021-05-18,cheesehead.2021-05-18-23-56-21-821Z.GarminPush.92582072758.fit.gz,cycling,132.1,244.48094877617967,994.2,570.5,473.4,372.3,314.0,311.4,305.1,301.0,272.3,256.6,,,,5280.0,colorado,,,,,,,,,,,,,,,
2021-05-19,cheesehead.2021-05-19-21-08-49-835Z.GarminPush.92680257268.fit.gz,cycling,129.81666666666666,256.4344588522275,564.4,524.2,486.9,458.2,448.3,449.8,354.6,327.8,295.3,270.5,,,,5300.0,colorado,,,,,,,,,,,,,,,
2021-05-25,cheesehead.2021-05-26-00-02-07-987Z.GarminPush.93353277664.fit.gz,cycling,138.71666666666667,252.750811005647,536.4,488.3,480.6,463.1,452.3,445.5,350.7,328.7,301.7,273.9,,,,5352.0,colorado,,,,,,,,,,,,,,,
2021-05-26,cheesehead.2021-05-26-21-37-15-163Z.GarminPush.93452837306.fit.gz,cycling,135.48333333333332,245.05215893713864,782.4,609.5,546.7,478.3,346.8,341.3,334.4,325.4,279.0,262.1,,,,5256.0,colorado,,,,,,,,,,,,,,,
2021-05-28,cheesehead.2021-05-28-23-18-39-435Z.GarminPush.93677279784.fit.gz,cycling,141.01666666666668,257.0693771421818,492.0,366.1,360.2,349.5,336.5,328.0,317.9,313.6,281.7,278.9,,,,5456.0,colorado,,,,,,,,,,,,,,,
2021-05-29,cheesehead.2021-05-29-21-16-20-631Z.GarminPush.93780778896.fit.gz,cycling,313.28333333333336,259.0786295685482,576.0,511.2,482.9,457.8,385.9,386.1,368.2,327.8,280.9,278.2,271.8,266.3,261.0,5277.0,colorado,,,,,,,,,,,,,,,
2021-06-02,cheesehead.2021-06-02-21-32-21-928Z.GarminPush.94240333133.fit.gz,cycling,169.45,255.69233795613258,1020.2,494.0,482.5,481.4,458.6,390.0,348.0,319.5,274.8,266.0,,,,5368.0,colorado,,,,,,,,,,,,,,,
2021-06-03,cheesehead.2021-06-03-14-49-30-242Z.GarminPush.94321013461.fit.gz,cycling,95.43333333333334,269.12801257422285,572.2,541.5,535.4,384.1,374.6,369.6,352.2,325.5,289.1,271.9,,,,5194.0,colorado,,,,,,,,,,,,,,,
2021-06-05,cheesehead.2021-06-06-00-35-21-731Z.GarminPush.94590688496.fit.gz,cycling,639.8833333333333,262.1066079754122,803.6,664.4,584.6,497.4,452.6,441.8,430.9,407.3,381.2,376.4,,335.2,316.3,1304.0,sea_level,,,,,,,,,,,,,,,
2021-06-08,cheesehead.2021-06-08-19-47-05-237Z.GarminPush.94912488975.fit.gz,cycling,108.48333333333333,232.75265017667846,856.6,411.4,352.3,290.6,263.6,259.2,249.9,241.1,237.6,235.7,,,,5718.0,colorado,,,,,,,,,,,,,,,
2021-06-10,cheesehead.2021-06-10-21-58-45-287Z.GarminPush.95149197036.fit.gz,cycling,108.53333333333333,249.94794226044226,759.2,700.0,593.7,409.0,299.6,285.6,268.4,260.1,253.9,252.7,,,,5352.0,colorado,,,,,,,,,,,,,,,
2021-06-12,cheesehead.2021-06-12-20-57-00-388Z.GarminPush.95368764974.fit.gz,cycling,132.61666666666667,252.6273721251728,847.8,496.6,511.4,420.1,340.3,330.0,325.9,317.1,276.0,265.8,,,,5320.0,colorado,,,,,,,,,,,,,,,
2021-06-13,cheesehead.2021-06-13-20-52-19-762Z.GarminPush.95483731177.fit.gz,cycling,252.26666666666668,245.5409619450317,749.8,522.9,512.1,374.1,359.9,351.7,345.0,323.9,282.0,269.4,251.9,246.9,,6897.0,colorado,,,,,,,,,,,,,,,
2021-06-16,cheesehead.2021-06-16-19-23-57-702Z.GarminPush.95817290351.fit.gz,cycling,147.95,261.4946490931621,721.6,641.0,578.2,414.0,344.4,329.6,297.8,283.6,271.5,267.5,,,,1233.0,sea_level,,,,,,,,,,,,,,,
